arm,request_contract,workload,cache_state,entities,source_sha256,closure_entities,source_bytes,pinned_source_bytes,pin_us,materialized_payload_bytes,repetition,repeated_materialize_us,first_exact_bounded_us,proof
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4198,1728137,4,59229,58585,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,2931,1728137,5,78191,49862,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4244,1728137,6,82570,79126,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,5892,1728137,7,83190,80862,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,5128,1728137,8,69339,65139,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3716,1728137,9,65052,81008,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3958,1728137,10,84685,71852,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,2628,1728137,11,70603,63246,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3853,1728137,12,76178,62751,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4075,1728137,13,74001,72955,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3834,1728137,14,66276,66742,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,5503,1728137,15,69202,101573,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4520,1728137,16,69570,70334,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4257,1728137,17,75511,77878,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3297,1728137,18,131291,76215,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,6182,1728137,19,72743,92682,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3582,1728137,20,83510,65000,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3621,1728137,21,70407,70096,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,7110,1728137,22,94573,86972,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,2741,1728137,23,65279,66207,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3099,1728137,24,58378,69025,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3621,1728137,25,70108,88086,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3906,1728137,26,60055,75154,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,2642,1728137,27,69888,68914,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3975,1728137,28,51401,65008,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3550,1728137,29,61337,58875,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2770,3455921,0,121187,137215,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,5518,3455921,1,96947,121608,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2905,3455921,2,133121,117405,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2874,3455921,3,135404,139472,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,5639,3455921,4,109432,134495,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2969,3455921,5,109778,106487,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3112,3455921,6,99414,96913,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2695,3455921,7,122003,138690,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3050,3455921,8,124430,122094,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4910,3455921,9,227105,291743,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2704,3455921,10,137786,143875,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,6829,3455921,11,143609,152217,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4592,3455921,12,118154,112866,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4279,3455921,13,121794,104615,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3149,3455921,14,108333,96422,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4359,3455921,15,90518,98131,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3047,3455921,16,87362,89894,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2708,3455921,17,109159,92779,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2715,3455921,18,91099,107107,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2514,3455921,19,93851,93776,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3382,3455921,20,142285,154477,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3521,3455921,21,199065,136793,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,5338,3455921,22,124573,292298,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,2827,3455921,23,167842,132624,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3720,3455921,24,117944,162938,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4093,3455921,25,117796,122216,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3670,3455921,26,278059,95076,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,4312,3455921,27,343459,173063,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,5961,3455921,28,113975,133226,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,16000,3472323,3472323,3417,3455921,29,95637,103185,requires_full_admission_for_formula
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2728,3455784,0,97748,99137,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4096,3455784,1,150367,147731,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3320,3455784,2,128277,189399,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3762,3455784,3,130414,148370,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4198,3455784,4,137654,129785,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,14476,3455784,5,621797,150935,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,9122,3455784,6,180378,169789,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2891,3455784,7,125157,138082,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,5129,3455784,8,127218,145415,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3174,3455784,9,100035,90054,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2789,3455784,10,506588,338892,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,15695,3455784,11,221110,301265,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3702,3455784,12,155475,147615,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,5612,3455784,13,290016,481690,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,10699,3455784,14,231609,327253,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4111,3455784,15,212161,296359,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4069,3455784,16,229896,336127,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,5762,3455784,17,265991,392488,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,32973,3455784,18,128382,315857,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3082,3455784,19,158570,109814,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2736,3455784,20,137632,122367,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2925,3455784,21,196748,156579,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4641,3455784,22,125214,145037,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,3004,3455784,23,94947,120466,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2700,3455784,24,89900,89089,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2541,3455784,25,89427,88214,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2787,3455784,26,150900,117985,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4256,3455784,27,179092,116733,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,2744,3455784,28,135386,147963,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,15999,3472323,3472323,4405,3455784,29,168514,135503,requires_full_admission
